movieId,imdbId,Title,rating,Genre
916,46250,Roman Holiday (1953),8.1,Comedy|Romance
917,31580,The Little Princess (1939),7.3,Comedy|Drama|Family
919,32138,The Wizard of Oz (1939),8.1,Adventure|Family|Fantasy
920,31381,Gone with the Wind,,Drama|War|Romance
921,84370,My Favorite Year,,Comedy|Drama
922,43014,Sunset Boulevard,,Drama
926,42192,All About Eve (1950),8.3,Drama
928,32976,Rebecca,,Mystery|Romance|Thriller
933,48728,To Catch a Thief (1955),7.5,Crime|Mystery|Romance
935,45537,The Band Wagon (1953),7.6,Comedy|Musical|Romance
936,31725,Ninotchka (1939),8.0,Comedy|Romance
938,51658,Gigi (1958),6.9,Comedy|Musical|Romance
940,29843,The Adventures of Robin Hood (1938),8.0,Action|Adventure|Romance
941,32762,The Mark of Zorro (1940),7.6,Action|Adventure|Romance
942,37008,Laura (1944),8.1,Crime|Drama|Film-Noir
943,39420,The Ghost and Mrs. Muir (1947),7.9,Comedy|Drama|Fantasy
945,27125,Top Hat,,Music|Comedy|Romance
946,35446,To Be or Not to Be (1942),8.2,Comedy|War
947,28010,My Man Godfrey,,Comedy
948,49261,Giant (1956),7.7,Drama|Western
949,48028,East of Eden (1955),8.0,Drama
951,32599,His Girl Friday,,Comedy|Romance
952,48960,Around the World in Eighty Days (1956),6.8,Adventure|Comedy|Family
954,31679,Mr. Smith Goes to Washington (1939),8.2,Comedy|Drama
955,29947,Bringing Up Baby,,Comedy|Romance
963,41509,The Inspector General (1949),6.9,Comedy|Musical|Romance
968,63350,Night of the Living Dead,,Horror|Thriller
976,22879,A Farewell to Arms (1932),6.6,Drama|Romance|War
984,117357,The Pompatus of Love (1995),5.3,Comedy|Drama|Romance
987,118742,Bliss (1997),6.1,Drama|Romance
991,117039,Michael Collins,,War|Drama|Thriller|History
993,116635,Infinity (1996),6.2,Biography|Drama
994,115678,Big Night (1996),7.3,Drama|Romance
999,115438,2 Days in the Valley (1996),6.5,Comedy|Crime|Thriller
1004,116421,The Glimmer Man (1996),5.3,Action|Comedy|Crime
1009,72951,Escape to Witch Mountain,,Adventure|Fantasy|Science Fiction|Family
1010,64603,The Love Bug (1968),6.4,Comedy|Family|Sport
1011,71607,Herbie Rides Again (1974),5.6,Comedy|Family|Fantasy
1012,50798,Old Yeller,,Adventure|Drama|Family|Western
1013,55277,The Parent Trap (1961),7.1,Comedy|Family|Romance
1014,54195,Pollyanna (1960),7.3,Drama|Family
1017,54357,Swiss Family Robinson (1960),7.2,Adventure|Family
1018,59793,That Darn Cat! (1965),6.7,Comedy|Crime|Family
1019,46672,"20,000 Leagues Under the Sea",,Adventure|Science Fiction|Family
1020,106611,Cool Runnings (1993),6.9,Adventure|Comedy|Family
1022,42332,Cinderella (1950),7.3,Animation|Family|Fantasy
1023,63819,Winnie the Pooh and the Blustery Day (1968),8.0,Animation|Short|Comedy
1025,57546,The Sword in the Stone (1963),7.2,Animation|Adventure|Comedy
1027,102798,Robin Hood: Prince of Thieves,,Action|Adventure|Drama
1028,58331,Mary Poppins (1964),7.8,Comedy|Family|Fantasy
1030,76538,Pete's Dragon (1977),6.4,Animation|Adventure|Comedy
1031,66817,Bedknobs and Broomsticks (1971),7.0,Animation|Adventure|Comedy
1033,82406,The Fox and the Hound (1981),7.3,Animation|Adventure|Drama
1034,116361,Freeway (1996),6.9,Comedy|Crime|Drama
1035,59742,The Sound of Music (1965),8.0,Biography|Drama|Family
1036,95016,Die Hard,,Action|Thriller
1041,117589,Secrets & Lies (1996),8.0,Drama
1042,117887,That Thing You Do! (1996),6.9,Comedy|Drama|Music
1043,117924,To Gillian on Her 37th Birthday,,Drama|Romance
1049,116409,The Ghost and the Darkness,,Adventure|Thriller|History
1050,116913,Looking for Richard,,Documentary
1051,117958,Trees Lounge (1996),7.2,Comedy|Drama
1053,117202,Normal Life (1996),6.3,Crime|Drama
1054,116404,Get on the Bus (1996),6.8,Drama|History
1055,120107,Shadow Conspiracy,,Thriller
1056,116722,Jude (1996),7.0,Drama|Romance
1057,116242,Everyone Says I Love You (1996),6.8,Comedy|Musical|Romance
1066,29546,Shall We Dance (1937),7.6,Comedy|Musical|Romance
1068,39286,Crossfire,,Crime|Mystery|Thriller
1076,55018,The Innocents (1961),7.9,Horror
1077,70707,Sleeper (1973),7.3,Comedy|Sci-Fi
1078,66808,Bananas (1971),7.1,Comedy
1079,95159,A Fish Called Wanda (1988),7.6,Comedy|Crime
1080,79470,Life of Brian (1979),8.1,Comedy
1081,84865,Victor/Victoria,,Music|Comedy|Romance
1082,68334,The Candidate,,Comedy|Drama
1083,59243,The Great Race (1965),7.3,Action|Adventure|Comedy
1084,61418,Bonnie and Clyde,,Crime|Drama
1085,52027,The Old Man and the Sea (1958),7.0,Adventure|Drama
1086,46912,Dial M for Murder (1954),8.2,Crime|Film-Noir|Thriller
1088,92890,Dirty Dancing (1987),6.9,Drama|Music|Romance
1090,91763,Platoon,,Drama|War|Action
1091,98627,Weekend at Bernie's,,Comedy|Crime
1093,101761,The Doors,,Music|Drama|History
1097,83866,E.T. the Extra-Terrestrial (1982),7.9,Family|Sci-Fi
1100,99371,Days of Thunder (1990),5.9,Action|Drama|Sport
1101,92099,Top Gun (1986),6.9,Action|Drama|Romance
1103,48545,Rebel Without a Cause (1955),7.8,Drama
1105,115885,Children of the Corn: The Gathering (1996),4.2,Horror|Thriller
1111,117040,Microcosmos (1996),7.9,Documentary
1112,117284,Palookaville (1995),6.6,Comedy|Crime
1114,116378,The Funeral,,Crime|Drama
1116,113057,La fille seule (1995),7.2,Drama
1117,116581,The Eighth Day (1996),7.6,Comedy|Drama
1119,112907,Drunks (1995),6.3,Drama
1120,117318,The People vs. Larry Flynt (1996),7.3,Biography|Drama
1121,116422,Glory Daze,,Comedy
1124,82846,On Golden Pond (1981),7.7,Drama
1125,72081,The Return of the Pink Panther (1975),7.1,Comedy|Crime|Mystery
1126,101775,Drop Dead Fred,,Comedy|Fantasy|Family
1128,80749,The Fog,,Horror
1130,82533,The Howling (1981),6.6,Horror
1131,91288,Jean de Florette (1986),8.1,Crime|Drama
1132,91480,Manon of the Spring (1986),8.0,Drama
1136,71853,Monty Python and the Holy Grail,,Adventure|Comedy|Fantasy
1137,116587,Hustler White (1996),6.0,Drama|Romance
1140,116212,Entertaining Angels: The Dorothy Day Story (1996),6.4,Biography|Drama|Romance
1147,118147,When We Were Kings (1996),8.0,Documentary|Sport
1150,84589,The Return of Martin Guerre,,Drama|History
1151,109781,Faust (1994),7.5,Animation|Comedy|Drama
1162,69198,The Ruling Class (1972),7.6,Comedy|Drama|Musical
1163,110521,Mina Tannenbaum (1994),7.4,Drama
1167,116059,Dear God (1996),5.3,Comedy
1170,112483,Best of the Best 3: No Turning Back (1995),4.8,Action|Crime|Drama
1172,95765,Cinema Paradiso,,Drama|Romance
1175,101700,Delicatessen (1991),7.7,Comedy|Crime
1177,101811,Enchanted April (1991),7.4,Drama
1179,99703,The Grifters (1990),7.0,Crime|Drama|Thriller
1180,102014,Hear My Song (1991),7.2,Comedy|Drama|Music
1183,116209,The English Patient (1996),7.4,Drama|Romance|War
1184,102426,Mediterraneo (1991),7.4,Comedy|Drama|War
1185,97937,My Left Foot: The Story of Christy Brown,,Drama
1186,98724,"Sex, Lies, and Videotape (1989)",7.2,Drama
1187,105107,Passion Fish (1992),7.5,Drama
1188,105488,Strictly Ballroom,,Comedy|Drama|Romance
1189,96257,The Thin Blue Line (1988),8.1,Documentary|Crime|Drama
1190,101026,Tie Me Up! Tie Me Down!,,Comedy|Romance|Drama
1191,102370,Madonna: Truth or Dare (1991),6.1,Documentary|Music
1192,100332,Paris Is Burning (1990),8.1,Documentary
1193,73486,One Flew Over the Cuckoo's Nest (1975),8.7,Drama
1194,78446,Up in Smoke (1978),7.0,Comedy|Music
1196,80684,The Empire Strikes Back,,Adventure|Action|Science Fiction
1197,93779,The Princess Bride (1987),8.1,Adventure|Family|Fantasy
1198,82971,Raiders of the Lost Ark (1981),8.5,Action|Adventure
1199,88846,Brazil (1985),8.0,Drama|Sci-Fi
1200,90605,Aliens,,Action|Thriller|Science Fiction
1201,60196,"The Good, the Bad and the Ugly (1966)",8.9,Western
1202,94336,Withnail & I (1987),7.8,Comedy|Drama
1203,50083,12 Angry Men (1957),8.9,Crime|Drama
1206,66921,A Clockwork Orange (1971),8.3,Crime|Drama|Sci-Fi
1208,78788,Apocalypse Now,,Drama|War
1209,64116,Once Upon a Time in the West (1968),8.6,Western
1210,86190,Return of the Jedi,,Adventure|Action|Science Fiction
1211,93191,Wings of Desire,,Drama|Fantasy|Romance
1212,41959,The Third Man,,Thriller|Mystery
1214,78748,Alien,,Horror|Science Fiction
1215,106308,Army of Darkness (1992),7.6,Comedy|Horror
1216,95250,The Big Blue (1988),7.6,Adventure|Drama|Sport
1217,89881,Ran (1985),8.2,Action|Drama
1218,97202,The Killer (1989),7.9,Action|Crime|Drama
1219,54215,Psycho,,Horror|Thriller|Mystery
1221,71562,The Godfather Part II,,Drama|Crime
1222,93058,Full Metal Jacket,,Drama|War
1223,104361,A Grand Day Out (1989),7.8,Animation|Short|Adventure
1224,97499,Henry V,,War|Drama|History
1225,86879,Amadeus (1984),8.3,Biography|Drama|History
1227,87843,Once Upon a Time in America (1984),8.4,Crime|Drama
1228,81398,Raging Bull,,Drama
1230,75686,Annie Hall,,Comedy|Drama|Romance
1231,86197,The Right Stuff (1983),7.9,Adventure|Biography|Drama
1233,82096,Das Boot (1981),8.4,Adventure|Drama|Thriller
1235,67185,Harold and Maude (1971),8.0,Comedy|Drama|Romance
1236,103130,Trust (1990),7.5,Comedy|Drama
1237,50976,The Seventh Seal (1957),8.2,Drama|Fantasy
1238,85859,Local Hero,,Comedy|Drama
1240,88247,The Terminator (1984),8.0,Action|Sci-Fi
1242,97441,Glory,,Drama|History|War
1243,100519,Rosencrantz & Guildenstern Are Dead (1990),7.6,Comedy|Drama
1244,79522,Manhattan (1979),8.0,Comedy|Drama|Romance
1245,100150,Miller's Crossing (1990),7.8,Crime|Drama|Thriller
1246,97165,Dead Poets Society (1989),8.0,Comedy|Drama
1247,61722,The Graduate (1967),8.0,Comedy|Drama
1249,100263,La Femme Nikita (1990),7.4,Action|Thriller
1250,50212,The Bridge on the River Kwai,,Drama|History|War
1251,56801,8_ (1963),8.1,Drama|Fantasy
1252,71315,Chinatown,,Crime|Drama|Mystery|Thriller
1254,40897,The Treasure of the Sierra Madre,,Adventure|Drama|Western
1255,92610,Bad Taste (1987),6.7,Comedy|Horror|Sci-Fi
1256,23969,Duck Soup (1933),8.0,Comedy|Musical|War
1257,88794,Better Off Dead... (1985),7.2,Comedy|Romance
1260,22100,M (1931),8.4,Crime|Drama|Mystery
1262,57115,The Great Escape (1963),8.2,Adventure|Drama|History
1263,77416,The Deer Hunter,,Drama|War
1264,82269,Diva,,Action|Drama|Thriller
1267,56218,The Manchurian Candidate (1962),8.0,Drama|Thriller
1269,36613,Arsenic and Old Lace (1944),8.0,Comedy|Crime|Thriller
1270,88763,Back to the Future (1985),8.5,Adventure|Comedy|Sci-Fi
1273,90967,Down by Law (1986),7.8,Comedy|Crime|Drama
1274,94625,Akira (1988),8.1,Animation|Action|Drama
1275,91203,Highlander (1986),7.2,Action|Adventure|Fantasy
1276,61512,Cool Hand Luke (1967),8.2,Crime|Drama
1277,99334,Cyrano de Bergerac,,Drama|Comedy|History|Romance
1278,72431,Young Frankenstein (1974),8.0,Comedy
1279,102536,Night on Earth,,Comedy|Drama
1280,101640,Raise the Red Lantern (1991),8.2,Drama|History|Romance
1281,32553,The Great Dictator (1940),8.5,Comedy|Drama|War
1282,32455,Fantasia,,Animation|Family|Fantasy
1284,38355,The Big Sleep,,Mystery|Crime|Thriller
1285,97493,Heathers,,Comedy|Crime
1286,81534,Somewhere in Time (1980),7.3,Drama|Fantasy|Romance
1287,52618,Ben-Hur (1959),8.1,Adventure|Drama|History
1288,88258,This Is Spinal Tap (1984),8.0,Comedy|Music
1289,85809,Koyaanisqatsi (1982),8.3,Documentary|Music
1290,94006,Some Kind of Wonderful,,Romance|Comedy
1291,97576,Indiana Jones and the Last Crusade (1989),8.3,Action|Adventure|Fantasy
1292,78841,Being There,,Comedy|Drama
1293,83987,Gandhi (1982),8.1,Biography|Drama|History
1295,96332,The Unbearable Lightness of Being,,Drama|Romance
1297,89886,Real Genius (1985),7.0,Comedy|Romance|Sci-Fi
1298,84503,Pink Floyd: The Wall (1982),8.0,Animation|Drama|Fantasy
1300,89606,My Life as a Dog,,Drama|Comedy
1301,49223,Forbidden Planet (1956),7.7,Action|Adventure|Sci-Fi
1302,97351,Field of Dreams (1989),7.5,Drama|Family|Fantasy
1303,73341,The Man Who Would Be King (1975),7.9,Adventure
1305,87884,"Paris, Texas (1984)",8.1,Drama
1306,101458,Until the End of the World,,Drama|Science Fiction|Adventure
1310,116589,Hype!,,Documentary|Music
1312,116293,Female Perversions (1996),5.5,Drama|Thriller
1318,112537,Blue Juice (1995),5.3,Comedy|Drama|Romance
1322,103678,Amityville: It's About Time (1992),4.4,Horror
1323,85159,Amityville 3-D,,Horror
1324,115535,Amityville Dollhouse (1996),4.1,Horror
1325,106262,Amityville: A New Generation (1993),3.7,Horror
1326,83550,Amityville II: The Possession (1982),5.4,Horror
1327,78767,The Amityville Horror (1979),6.2,Horror
1330,90655,April Fool's Day,,Horror|Mystery
1332,92632,The Believers (1987),6.1,Crime|Drama|Horror
1334,51418,The Blob (1958),6.4,Horror|Sci-Fi
1335,82083,Blood Beach,,Science Fiction|Horror
1337,37549,The Body Snatcher (1945),7.4,Horror|Thriller
1340,26138,Bride of Frankenstein (1935),7.9,Drama|Horror|Sci-Fi
1341,74258,Burnt Offerings (1976),6.5,Horror|Mystery|Thriller
1342,103919,Candyman,,Drama|Horror|Thriller
1343,101540,Cape Fear,,Drama|Crime|Thriller
1344,55824,Cape Fear (1962),7.8,Drama|Horror|Thriller
1345,74285,Carrie,,Horror|Thriller
1347,87800,A Nightmare on Elm Street (1984),7.5,Horror
1348,13442,Nosferatu,,Horror|Fantasy
1349,91651,Vampire in Venice (1988),5.4,Horror
1351,115710,Blood and Wine (1996),6.1,Crime|Drama|Thriller
1352,115495,Albino Alligator,,Crime|Drama|Thriller
1353,117057,The Mirror Has Two Faces,,Comedy|Drama|Romance
1355,119791,Nightwatch,,Drama|Horror|Mystery|Thriller
1357,117631,Shine,,Drama
1359,116705,Jingle All the Way (1996),5.5,Comedy|Family
1361,117293,Paradise Lost: The Child Murders at Robin Hood Hills (1996),8.4,Documentary|Crime|Drama
1363,117372,The Preacher's Wife,,Family|Fantasy|Drama|Comedy|Romance
1365,117477,Ridicule (1996),7.5,Comedy|Drama|Romance
1366,115988,The Crucible (1996),6.8,Drama|History
1371,79945,Star Trek: The Motion Picture (1979),6.4,Adventure|Mystery|Sci-Fi
1375,88170,Star Trek III: The Search for Spock (1984),6.6,Action|Adventure|Sci-Fi
1376,92007,Star Trek IV: The Voyage Home (1986),7.3,Adventure|Comedy|Sci-Fi
1377,103776,Batman Returns (1992),7.0,Action
1379,100994,Young Guns II,,Western|Adventure
1380,77631,Grease,,Romance|Comedy
1381,84021,Grease 2 (1982),4.2,Comedy|Drama|Musical
1382,100114,Marked for Death (1990),5.9,Action|Adventure|Crime
1385,105690,Under Siege (1992),6.4,Action|Thriller
1387,73195,Jaws (1975),8.0,Adventure|Drama|Thriller
1389,85750,Jaws 3-D (1983),3.6,Adventure|Horror|Thriller
1390,117119,My Fellow Americans (1996),6.5,Adventure|Comedy
1392,115906,Citizen Ruth (1996),7.0,Comedy|Drama
1393,116695,Jerry Maguire (1996),7.3,Comedy|Drama|Romance
1397,115633,Bastard Out of Carolina,,Drama
1399,116999,Marvin's Room (1996),6.7,Drama
1401,116410,Ghosts of Mississippi (1996),6.7,Drama|History
1405,115641,Beavis and Butt-Head Do America (1996),6.8,Animation|Adventure|Comedy
1406,112769,La Cí©rí©monie (1995),7.6,Crime|Drama|Mystery
1407,117571,Scream (1996),7.2,Horror|Mystery
1409,117038,Michael (1996),5.7,Comedy|Drama|Fantasy
1411,116477,Hamlet (1996),7.8,Drama
1413,118163,The Whole Wide World (1996),7.3,Biography|Drama|Romance
1414,117091,Mother (1996),6.9,Comedy|Drama
1416,116250,Evita (1996),6.3,Biography|Drama|History
1417,117364,The Portrait of a Lady (1996),6.3,Drama|Romance
1419,67959,Walkabout (1971),7.7,Adventure|Drama
1422,119731,Murder at 1600 (1997),6.1,Action|Crime|Drama
1425,119115,Fierce Creatures (1997),6.4,Comedy
1426,120550,Zeus and Roxanne (1997),5.2,Adventure|Comedy|Family
1427,120390,Turbulence (1997),4.8,Action|Thriller
1428,112362,Angel Baby (1995),7.1,Drama|Romance
1429,116704,Police Story 4: First Strike (1996),6.6,Action|Adventure|Comedy
1431,118708,Beverly Hills Ninja,,Comedy|Action
1437,106535,The Cement Garden (1993),7.2,Drama
1438,118928,Dante's Peak (1997),5.9,Action|Adventure|Thriller
1439,119644,Meet Wally Sparks (1997),5.2,Comedy
1445,119640,McHale's Navy (1997),4.4,Action|Comedy
1449,118111,Waiting for Guffman (1996),7.6,Comedy
1453,118691,The Beautician and the Beast (1997),5.3,Comedy|Romance
1456,119887,The Pest (1997),5.0,Comedy
1457,119141,Fools Rush In (1997),6.0,Comedy|Drama|Romance
1458,120357,Touch (1997),5.7,Comedy|Drama|Romance
1459,118548,Absolute Power (1997),6.7,Action|Crime|Drama
1460,120317,That Darn Cat (1997),4.6,Action|Comedy|Crime
1461,120434,Vegas Vacation (1997),5.9,Comedy
1464,116922,Lost Highway,,Drama|Thriller|Mystery
1466,119008,Donnie Brasco,,Crime|Drama|Thriller
1468,118750,Booty Call (1997),5.3,Comedy|Romance
1475,116743,Kama Sutra: A Tale of Love (1996),6.0,Crime|Drama|History
1476,119951,Private Parts (1997),6.8,Biography|Comedy|Drama
1477,119572,Love Jones,,Comedy|Drama|Romance
1479,120053,The Saint (1997),6.2,Action|Adventure|Romance
1480,120152,Smilla's Sense of Snow,,Drama|Thriller
1483,115964,Crash (1996),6.4,Drama
1484,116041,The Daytrippers (1996),6.9,Comedy|Drama
1485,119528,Liar Liar (1997),6.8,Comedy|Fantasy
1487,120094,Selena (1997),6.7,Biography|Drama|Music
1488,118972,The Devil's Own (1997),6.1,Action|Crime|Drama
1489,118829,Cats Don't Dance,,Animation|Comedy|Family|Music
1493,116931,Love and Other Catastrophes (1996),6.3,Comedy|Romance
1495,120389,Turbo: A Power Rangers Movie (1997),3.4,Action|Adventure|Family
1497,119013,Double Team (1997),4.7,Action|Comedy|Sci-Fi
1500,119229,Grosse Pointe Blank,,Action|Comedy|Thriller|Romance
1503,118541,8 Heads in a Duffel Bag,,Comedy|Crime|Adventure|Mystery
1513,120032,Romy and Michele's High School Reunion (1997),6.1,Comedy
1514,116295,Feng yue (1996),6.9,Drama|Romance
1517,118655,Austin Powers: International Man of Mystery (1997),7.0,Comedy|Crime
1527,119116,The Fifth Element (1997),7.7,Action|Adventure|Sci-Fi
1529,119809,Nowhere (1997),6.4,Comedy|Drama|Sci-Fi
1533,117398,La Promesse (1996),7.9,Drama
1537,117615,Shall We Dance? (1996),7.8,Comedy|Drama|Music
1544,119567,The Lost World: Jurassic Park (1997),6.5,Action|Adventure|Sci-Fi
1545,117359,Ponette (1996),7.6,Drama
1547,120118,Shiloh (1996),6.4,Drama|Family
1550,120373,Trial and Error (1997),5.7,Comedy|Romance
1551,118787,Buddy (1997),4.8,Adventure|Comedy|Drama
1552,118880,Con Air (1997),6.8,Action|Crime|Thriller
1556,120179,Speed 2: Cruise Control,,Action|Adventure|Thriller|Romance|Drama
1562,118688,Batman & Robin (1997),3.7,Action|Fantasy|Sci-Fi
1566,119282,Hercules (1997),7.2,Animation|Adventure|Comedy
1569,119738,My Best Friend's Wedding,,Comedy|Romance
1571,115856,When the Cat's Away (1996),6.9,Comedy|Romance
1573,119094,Face/Off (1997),7.3,Action|Crime|Sci-Fi
1574,119098,Fall (1997),6.0,Drama|Romance
1581,119848,Out to Sea (1997),6.0,Comedy|Romance
1582,120512,Wild America (1997),6.3,Action|Adventure|Comedy
1583,120133,A Simple Wish (1997),5.4,Comedy|Family|Fantasy
1584,118884,Contact (1997),7.4,Drama|Mystery|Sci-Fi
1586,119173,G.I. Jane,,Action|Drama
1587,82198,Conan the Barbarian (1982),6.9,Adventure|Fantasy
1588,119190,George of the Jungle (1997),5.4,Action|Adventure|Comedy
1589,118887,Cop Land (1997),6.9,Crime|Drama|Thriller
1593,119896,Picture Perfect,,Romance|Comedy|Drama
1596,118818,Career Girls,,Drama
1598,118966,Desperate Measures,,Action|Drama|Thriller|Crime
1600,120112,She's So Lovely (1997),5.9,Drama|Romance
1601,119311,Hoodlum (1997),6.2,Crime|Drama
1603,119675,Mimic (1997),5.9,Horror|Sci-Fi
1604,119695,Money Talks (1997),6.2,Action|Comedy|Crime
1605,119086,Excess Baggage (1997),5.3,Action|Comedy|Crime
1606,119484,Kull the Conqueror (1997),4.8,Fantasy|Action|Adventure
1608,118571,Air Force One (1997),6.4,Action|Adventure|Drama
1610,99810,The Hunt for Red October,,Action|Adventure|Thriller
1611,102494,My Own Private Idaho (1991),7.1,Drama
1612,119465,"Kiss Me, Guido (1997)",6.1,Comedy
1613,120197,Star Maps (1997),5.9,Comedy|Drama
1614,119360,In & Out (1997),6.3,Comedy|Romance
1615,119051,The Edge (1997),6.9,Action|Adventure|Drama
1617,119488,L.A. Confidential,,Crime|Mystery|Thriller|Drama
1621,120169,Soul Food (1997),6.9,Comedy|Drama
1624,120323,A Thousand Acres,,Drama|Family
1626,119123,Fire Down Below (1997),5.0,Action|Drama|Thriller
1629,119632,The MatchMaker (1997),6.5,Comedy|Romance
1631,118647,The Assignment (1997),6.9,Action|Crime|Thriller
1633,120402,Ulee's Gold (1997),7.1,Drama
1635,119349,The Ice Storm,,Drama
1639,118842,Chasing Amy (1997),7.3,Comedy|Drama|Romance
1641,119164,The Full Monty (1997),7.2,Comedy|Drama
1643,119280,Mrs Brown (1997),7.3,Biography|Drama|History
